PAC,long,lat
MT430090345540487MT02,-45.682198967208535,-23.008244697434804
MT4301544545540235MT02,-45.68156749024746,-23.00827587153418
MT4288569845701995MT02,-45.694164864316974,-22.9935929543513
MT325476072ID,-45.69417994774636,-22.993566060125545
MT2995998ID,-45.64324648843467,-22.971280763596326
MT4273571445140144MT02,-45.709057489011855,-23.044289423418093
MT4288130445263705MT02,-45.69479021869358,-23.033191555545784
MT4277834545178236MT02,-45.70488185671229,-23.040860223020843
MT4288547945702411MT02,-45.69416554150649,-22.99359177713876
MT4273320645142813MT02,-45.70953480148984,-23.04382795969252
MT4334726145312037MT02,-45.64929387521215,-23.029018979142506
MT4316412645663657MT02,-45.66701037472899,-22.997183440963
MT430056234538823MT02,-45.68260061882347,-23.02199631357894
MT4302725445417201MT02,-45.68060343230252,-23.01915419690863
MT4280893145198633MT02,-45.70188391630967,-23.03903815428737
MT4304501745887047MT02,-45.67853100400259,-22.976955650283003
MT4338694845898869MT02,-45.64515557646865,-22.9760412960689
MT2999410ID,-45.65873789973426,-22.99255141171824
MT4288354745706416MT02,-45.69436659664109,-22.993203471463005
MT4286126845258787MT02,-45.69674791958079,-23.03362718624561
MT4288613145371469MT02,-45.69387367103303,-23.02300821455742
MT432783945830373MT02,-45.65578891482653,-22.98217076396952
MT4291283545488937MT02,-45.69160916373187,-23.012860375206117
MT4288547945702411MT02,-45.69417994774636,-22.993566060125545
MT4351741545343759MT02,-45.63267460704742,-23.026220842917496
MT4286269545256855MT02,-45.69660954719279,-23.033802312126966
MT2994328ID,-45.704882435875675,-23.040858955876047
MT4262172145807959MT02,-45.719863340720565,-22.98391732832198
MT4261936145813671MT02,-45.72009084671515,-22.983400331460075
MT429812845424488MT02,-45.684959646670336,-23.018710947152442
MT4261969445811002MT02,-45.72005963664287,-22.983641563807055
MT4262340245805546MT02,-45.719700498679,-22.984136033551067
MT4287007345310035MT02,-45.69586482490172,-23.029001869540593
MT427387245136828MT02,-45.708765661705854,-23.044590262830297
MT4281344645424456MT02,-45.70154550502099,-23.018855819840155
MT4295673445287711MT02,-45.68741760443885,-23.03105530955486
MT4351291445340858MT02,-45.633115089589694,-23.026481129200704
MT4370551845444634MT02,-45.61427517495929,-23.017182318209393
MT4356916545322472MT02,-45.627631877209296,-23.028163063774343
MT4376838945337154MT02,-45.60818411350601,-23.02691484794184
MT4381278145342384MT02,-45.60385046582627,-23.02645892404007
MT4353471245351638MT02,-45.63098189140112,-23.025516430039147
MT4357619345319997MT02,-45.6269473285563,-23.028391151630274
MT4370957245439448MT02,-45.613881586665855,-23.017652300313387
MT4374269245465566MT02,-45.610638830117864,-23.01530549515246
MT4367802545329395MT02,-45.61700671998409,-23.027581569333904
MT43710164543518MT02,-45.61379692179048,-23.018071039946506
MT4374017345457747MT02,-45.6112087349951,-23.01623767662744
MT4373977645444553MT02,-45.61120660270251,-23.017410266670424
MT4376510645399611MT02,-45.608423876360746,-23.02145036843973
MT437425745446858MT02,-45.610933003755065,-23.017201484560815
MT4376645545394795MT02,-45.608328901657444,-23.02196796694807
MT4367773345388939MT02,-45.61685591626747,-23.022085815008325
MT4370550545444652MT02,-45.61427604820102,-23.017181230928998
MT436735794539903MT02,-45.617469640611375,-23.021330878217384
MT4374689545455052MT02,-45.61000802584965,-23.016084408768393
MT4354135645348487MT02,-45.630035769535084,-23.025840060070664
MT4356924945322526MT02,-45.62734993884857,-23.027955066772847
MT4356960145327857MT02,-45.62734993884857,-23.027955066772847
MT4353498245351507MT02,-45.630678955669225,-23.025640577850368
MT437611845410968MT02,-45.60897304017362,-23.019934404649007
MT4370552745444622MT02,-45.61410044388032,-23.017408370899545
MT437225845298573MT02,-45.61303075426588,-23.030394287166587
MT4374588445461908MT02,-45.610580539660134,-23.01579702860994
MT4373106645442045MT02,-45.61152848714994,-23.01724642907942
MT4375904245417705MT02,-45.60928803131753,-23.0193638378708
MT4373378545444113MT02,-45.61141815922065,-23.017169441716305
MT4370967645439323MT02,-45.613644685453835,-23.017963322749097
MT437174254544015MT02,-45.6133273605692,-23.017732493759524
MT4372064545442662MT02,-45.61307286142335,-23.01756185189788
MT437666845391897MT02,-45.608328807228645,-23.021968779935207
MT43701925453488MT02,-45.614647373777245,-23.026053234469146
MT439151145332383MT02,-45.593903781434335,-23.027302045652846
MT4367682645394948MT02,-45.61709541022498,-23.02165843109168
MT4357620345319985MT02,-45.626932471756106,-23.028407289065115
MT436768345394943MT02,-45.61717511354061,-23.02171665410026
MT4376668145391888MT02,-45.608310133705686,-23.02226567761886
MT435691784532248MT02,-45.627624929047215,-23.028158935886154
MT436780214532938MT02,-45.617008802813984,-23.027588968056364
MT4374270345465555MT02,-45.61063309783913,-23.01531093695013
MT4373354145444193MT02,-45.61152848714994,-23.01724642907942
MT4376568345397623MT02,-45.608349684090626,-23.021706108649937
MT435331434535238MT02,-45.63109632113827,-23.0254643952656
MT436802184539097MT02,-45.61685591626747,-23.022085815008325
MT4367107945397037MT02,-45.617469640611375,-23.021330878217384
MT4376789745340475MT02,-45.60818430236361,-23.02691349266354
MT4353355145352203MT02,-45.630983255672675,-23.025515883251387
MT4375998645414382MT02,-45.60906381414367,-23.0196338862948
MT437146545438085MT02,-45.613644685453835,-23.017963322749097
MT4353472645351632MT02,-45.63095696039534,-23.025527820852233
MT4372591845298846MT02,-45.612334722169635,-23.030357056133198
MT4372116445443071MT02,-45.61280019057631,-23.017364722304023
MT438127754534237MT02,-45.6038564741969,-23.026471276228392
MT4374683645455059MT02,-45.610234026379146,-23.016255798865984
MT4376839145337139MT02,-45.60818325825073,-23.026920000157816
MT4371786545440472MT02,-45.61311534359817,-23.017590321735895
MT4376465945386655MT02,-45.608510731085346,-23.022428766973974
MT4370212545346401MT02,-45.614637090928966,-23.026152999860983
MT4371465545438089MT02,-45.61338757467678,-23.017776252072338
MT4372446445445571MT02,-45.61246842078094,-23.017132771859906
MT4370966845439334MT02,-45.6138724603457,-23.017662542692165
MT4370958245439436MT02,-45.61387323646068,-23.01766154534397
MT437240245445234MT02,-45.612749866313266,-23.0173283321368
MT4371526545438572MT02,-45.613387085445595,-23.017775892343536
MT4371743145440155MT02,-45.613115930855486,-23.017590771396954
MT437206545442666MT02,-45.61280067980749,-23.017365081133562
MT4372403945445248MT02,-45.61247028057892,-23.01713402911213
MT437336764544403MT02,-45.61151781669383,-23.017238972800328
MT4372710945447619MT02,-45.61242681454581,-23.017103756133395
MT4370732845442127MT02,-45.613882557933664,-23.01765121213367
MT4362611445365075MT02,-45.62205854106878,-23.02433636123402
MT4357676145313869MT02,-45.62689425236783,-23.028943008912677
MT4381534645355378MT02,-45.60359520855201,-23.025285960778433
MT4368136645312073MT02,-45.61668620880147,-23.02914535547376
MT4363081845324392MT02,-45.62161398819495,-23.028014015534325
MT4367983245304275MT02,-45.61684029234556,-23.029848609125963
MT435877445304315MT02,-45.62582803593506,-23.029812414111575
MT4367477545307879MT02,-45.617331078466464,-23.029521776608647
MT4391126145331861MT02,-45.594242380681294,-23.027445755517135
MT4388816645350443MT02,-45.596489980727995,-23.025758953812613
MT4370046645329283MT02,-45.614814921971,-23.027598410038536
MT4391562645356592MT02,-45.593806009839454,-23.025211797286545
MT4358015845334554MT02,-45.62655526551305,-23.02707668094405
MT4360075245314556MT02,-45.624553773937464,-23.02889102000455
MT4358346445291387MT02,-45.62624927118685,-23.030976641358848
MT4370450745328345MT02,-45.61442288231012,-23.027683849230186
MT435529244534273MT02,-45.62920966309542,-23.026327607732867
MT4364452345325476MT02,-45.62027652184395,-23.02792251940872
MT4361860245357755MT02,-45.6227947746591,-23.024994684756848
MT4359075945307867MT02,-45.62553289282869,-23.029492366079808
MT4363986245379908MT02,-45.62071103828373,-23.023003767409875
MT435822345290814MT02,-45.626369942219014,-23.031027832568384
MT4360073845314561MT02,-45.62455513820902,-23.028890563148934
MT439156445356597MT02,-45.593798094906106,-23.025209477934993
MT4394336745365336MT02,-45.59109811608516,-23.02443298529397
MT4361859245357767MT02,-45.622800016807275,-23.0249887923988
MT4381533745355366MT02,-45.603600018126315,-23.02529226502594
MT4362610545365087MT02,-45.6220636860902,-23.024330289011573
MT4357677345313878MT02,-45.62688778894028,-23.02893824700243
MT437004845329288MT02,-45.61480710236583,-23.027595730958183
MT4363083345324393MT02,-45.62160569015043,-23.02801350651805
MT43587739453043MT02,-45.62582865646726,-23.02981999899373
MT4367478845307887MT02,-45.61732393605075,-23.029517920315698
MT4359074845307856MT02,-45.62553867546944,-23.029497762911376
MT4358016845334543MT02,-45.62655429424524,-23.027077678292187
MT4368137845312082MT02,-45.61667964914648,-23.02914068349571
MT4354262545333392MT02,-45.63021867904877,-23.027167097883193
MT4371220845445344MT02,-45.61362291286707,-23.017119629167496
MT4371512345375441MT02,-45.61338547206185,-23.023179927511592
MT4361786445354072MT02,-45.62286735354547,-23.025328170458636
MT4392241345335741MT02,-45.5934006988831,-23.027172231213456
MT4370978145443643MT02,-45.61386044720183,-23.017272361030564
MT4383479545366141MT02,-45.60169195711808,-23.024319895546682
MT4383180645365944MT02,-45.60198373406206,-23.024336580668603
MT4376020845371833MT02,-45.609006298901534,-23.02351543578868
MT4384575345359951MT02,-45.60062503471755,-23.024883095078735
MT436321324535767MT02,-45.62162771904394,-23.02483613607876
MT4380272145333462MT02,-45.605095223765545,-23.027234626177005
MT4355649945312005MT02,-45.6288736476007,-23.02910434369045
MT4393872645363892MT02,-45.59177487391128,-23.02462367394338
MT4382767245368509MT02,-45.60242418872531,-23.024363087286588
MT4362306945342975MT02,-45.62236399400308,-23.026332547708876
MT4370498245300771MT02,-45.61440509192141,-23.029916979185202
MT4354002245330516MT02,-45.630517890688054,-23.027374298085363
MT4372537745277248MT02,-45.61240639184149,-23.032308549899597
MT4371492245378264MT02,-45.613229268815644,-23.02301622122161
MT438467445366956MT02,-45.60027327479173,-23.024235583205552
MT4362536645344871MT02,-45.622139040284424,-23.026162164851996
MT4391988145334911MT02,-45.59364632891493,-23.027235625323783
MT4381840945357982MT02,-45.60329435564995,-23.02505080245254
MT4364841845325592MT02,-45.61989732090461,-23.02791244340449
MT4361555145352186MT02,-45.62309386488994,-23.02549764140298
MT4369499845435885MT02,-45.61530623059804,-23.01796753247561
MT4361853845357832MT02,-45.622800016807275,-23.0249887923988
MT4369946445426371MT02,-45.614874308702326,-23.018828616247617
MT4358913745323991MT02,-45.625683388977166,-23.028034290749872
MT4363372545338992MT02,-45.62132570511716,-23.02669641340873
MT4370570245291374MT02,-45.61434263670327,-23.030736790370554
MT4362831845324192MT02,-45.621859517502685,-23.02803120787388
MT4384932845367134MT02,-45.60027327479173,-23.024235583205552
MT4363371845324592MT02,-45.62133235020775,-23.027997146051405
MT4363371945355599MT02,-45.62147343585036,-23.02500864133566
MT436196545329876MT02,-45.62241375618987,-23.02747810323183
MT4355885845313867MT02,-45.628642644142644,-23.02893706619261
MT4359150245293532MT02,-45.6254650821478,-23.03078652647696
MT4363781745324892MT02,-45.62093219236675,-23.027971617895787
MT4361266245311209MT02,-45.62339282561834,-23.029197933437842
MT4382779545358724MT02,-45.60237806789348,-23.024987268047937
MT4363552645353405MT02,-45.62131941615809,-23.025196319954148
MT436193645347079MT02,-45.62272425881747,-23.02596041454143
MT4384275945359751MT02,-45.6009173026913,-23.024900050896576
MT4383778645366345MT02,-45.60139998142398,-23.02430257730208
MT4362912245361299MT02,-45.62187761186226,-23.024550523088124
MT4374281845333792MT02,-45.61068120527335,-23.027207568274605
MT4370128745356837MT02,-45.61472488094847,-23.02511024404248
MT4362742545346601MT02,-45.621937381704754,-23.026006686459368
MT4358320445291285MT02,-45.626250639955,-23.030977177354828
MT436446174532536MT02,-45.62026836769098,-23.0279319461024
MT4362561345330591MT02,-45.62212085419401,-23.027452155992137
MT43602525453332MT02,-45.6243729841259,-23.027207613240705
MT4367736345409271MT02,-45.617038093733015,-23.020364848958593
MT4370378645323405MT02,-45.61439576505245,-23.02792396282058
MT435541954531004MT02,-45.629099327072254,-23.02928094535929
MT4369875245453246MT02,-45.61493278352111,-23.01640075339202
MT4370616345285192MT02,-45.614299623928446,-23.031302606929728
MT4368376445414171MT02,-45.61641142454755,-23.019924671286503
MT438228345365326MT02,-45.60285995612202,-23.024389069599863
MT4355965945314668MT02,-45.628564136026,-23.02886502330216
MT436525054529979MT02,-45.619509110556976,-23.030244669655758
MT4384289545368243MT02,-45.60081525032348,-23.024267942611402
MT4375071445369238MT02,-45.609660850667694,-23.0239941071423
MT437047945325702MT02,-45.61442230224742,-23.027685116374982
MT437135124528746MT02,-45.613560195046944,-23.031381624961966
MT4370359145320276MT02,-45.614502186326774,-23.028234919605836
MT4355892545318992MT02,-45.628633958490354,-23.028474158155802
MT4362796945362724MT02,-45.62196129377867,-23.024453992557653
MT4358023545334469MT02,-45.626547786750905,-23.02708438813397
MT4365241745325892MT02,-45.619506923405766,-23.027886873880107
MT4361001445295191MT02,-45.62365791068402,-23.030643802269594
MT4383516645356362MT02,-45.601651981353825,-23.024944141958542
MT4369912945450889MT02,-45.61489695902742,-23.0166138018854
MT4384377645366753MT02,-45.600525910542274,-23.024250704406427
MT4361902545295992MT02,-45.62277815159035,-23.030574912402244
MT4382021145365145MT02,-45.60311561899056,-23.024404445308846
MT435570145309919MT02,-45.62894063989859,-23.029155475544712
MT4384078445366553MT02,-45.60110732134575,-23.02428490022794
MT4362912545297692MT02,-45.62179174009668,-23.030425230140224
MT438307645358924MT02,-45.60208863008614,-23.02497030323684
MT4362590245348756MT02,-45.622085120531835,-23.025811443643192
MT43604345331358MT02,-45.62420052383504,-23.027374682095854
MT4392003545360925MT02,-45.59335122537868,-23.025077735349157
MT4384953245364151MT02,-45.60025455900063,-23.024505110922064
MT4371651545380083MT02,-45.61298349039572,-23.023028284727502
MT4373660345396126MT02,-45.61125467416383,-23.021732041500456
MT4363295745338465MT02,-45.62140087405106,-23.02674372224493
MT4393399545362487MT02,-45.59247156790849,-23.024820245957528
MT435400445331445MT02,-45.630471772554245,-23.027341962061882
MT4369306445421471MT02,-45.61550086996914,-23.019268801114208
MT4370525445297756MT02,-45.61438723408355,-23.030176026202582
MT4370593245288303MT02,-45.61432081285517,-23.031025120213087
MT4369999245430566MT02,-45.61482106523994,-23.018449886552958
MT4382238245338662MT02,-45.60256953265775,-23.026785203474333
MT4363743545334272MT02,-45.6209655922882,-23.027124186731783
MT4369616445423871MT02,-45.61519736766434,-23.019053187754366
MT4354735945337667MT02,-45.62975488428043,-23.026782781600048
MT4359111545321537MT02,-45.62549137292848,-23.02825672007151
MT437097324527909MT02,-45.614120630062985,-23.031841039132587
MT4383976445359542MT02,-45.60120967228852,-23.024917820600876
MT4368541845328192MT02,-45.61628531441568,-23.027691693117106
MT4370478745303638MT02,-45.61442904446477,-23.02960334961483
MT4370546545294565MT02,-45.61436192356388,-23.030448471319858
MT4362261345330291MT02,-45.62241375618987,-23.02747810323183
MT4355272545314992MT02,-45.62924071308839,-23.02883306769189
MT439225745353184MT02,-45.593025562879404,-23.025815242379508
MT4381528845338948MT02,-45.60326023357288,-23.026791424084934
MT4360974745311689MT02,-45.62367711210902,-23.02915345476805
MT4383550945351481MT02,-45.60164851087006,-23.02534955903485
MT4365100345325786MT02,-45.61964496304455,-23.02789590757004
MT4365961845326392MT02,-45.618803950342,-23.027844459154437
MT4371170245297999MT02,-45.6137325321306,-23.03042896322603
MT4365601845326192MT02,-45.61915536762609,-23.027861150571596
MT4366321845326692MT02,-45.6184524925884,-23.027818733147967
MT437014945449168MT02,-45.61444780881931,-23.016967383837653
MT4360611645294792MT02,-45.624038501975235,-23.030678343430736
